source_stage,source_country,target_stage,target_country,value
processing,other,consumption,Indonesia,6.979435939497715
processing,other,consumption,Japan,17.753421832356373
processing,other,consumption,USA,74.7807488544121
processing,other,consumption,EU27,77.74641749287548
processing,other,consumption,other,591.7794894782578
consumption,Australia,End-use,agrifood,0.421848643850784
consumption,Australia,End-use,mining,1.8152132051894183
consumption,Australia,End-use,manufacturing,2.1001428929636123
consumption,Australia,End-use,machinery_electronics,3.9713939368036004
consumption,Australia,End-use,auto,1.5957417620935541
consumption,Australia,End-use,electricity,0.1806642712004005
consumption,Australia,End-use,gas_water,0.014892009062257367
consumption,Australia,End-use,construction,4.9959706179420165
consumption,Australia,End-use,service,4.519213598512955
consumption,Australia,End-use,transportation,0.42449535137928845
consumption,Australia,End-use,waste,0.13285994367715417
consumption,Australia,End-use,other_sec,0.45964962554536787
consumption,Brazil,End-use,agrifood,1.2117572110208856
consumption,Brazil,End-use,mining,0.223830086491512
consumption,Brazil,End-use,manufacturing,5.771798254713949
consumption,Brazil,End-use,machinery_electronics,15.116994483372796
consumption,Brazil,End-use,auto,3.7497345945492544
consumption,Brazil,End-use,electricity,0.008518535732183507
consumption,Brazil,End-use,gas_water,0.044322810942145754
consumption,Brazil,End-use,construction,5.384691992201237
consumption,Brazil,End-use,service,3.200975794369306
consumption,Brazil,End-use,transportation,0.5166761181623962
consumption,Brazil,End-use,waste,0.5356926503106259
consumption,Brazil,End-use,other_sec,0.15640563455415055
consumption,China,End-use,agrifood,8.459516808394712
consumption,China,End-use,mining,0.5933307916600672
consumption,China,End-use,manufacturing,26.865917703825797
consumption,China,End-use,machinery_electronics,293.1285800596646
consumption,China,End-use,auto,52.682978553934774
consumption,China,End-use,electricity,0.5102825132128285
consumption,China,End-use,gas_water,0.7068333453284547
consumption,China,End-use,construction,576.923318446409
consumption,China,End-use,service,75.30122416427591
consumption,China,End-use,transportation,1.3635343552129415
consumption,China,End-use,waste,0.01243500757128871
consumption,China,End-use,other_sec,9.761307434946277
consumption,Indonesia,End-use,agrifood,0.3287071929309382
consumption,Indonesia,End-use,mining,2.1928612119842295
consumption,Indonesia,End-use,manufacturing,2.115289860959396
consumption,Indonesia,End-use,machinery_electronics,3.2533515950712077
consumption,Indonesia,End-use,auto,0.44570761301281886
consumption,Indonesia,End-use,electricity,0.033699674150758675
