source_stage,source_country,target_stage,target_country,value
consumption,China,End-use,auto,426994.6443280394
consumption,China,End-use,electricity,3937.8902018246645
consumption,China,End-use,gas_water,5576.0486886021445
consumption,China,End-use,construction,3867844.7206351645
consumption,China,End-use,service,597846.6233081841
consumption,China,End-use,transportation,10996.576940601291
consumption,China,End-use,waste,111.45098226466312
consumption,China,End-use,other_sec,81570.36599455182
consumption,Germany,End-use,agrifood,10475.541252880566
consumption,Germany,End-use,mining,3375.925624201807
consumption,Germany,End-use,manufacturing,91505.4376363881
consumption,Germany,End-use,machinery_electronics,100394.22461241705
consumption,Germany,End-use,auto,36578.625709901135
consumption,Germany,End-use,electricity,5965.613937605527
consumption,Germany,End-use,gas_water,3071.040952450785
consumption,Germany,End-use,construction,47118.11054385459
consumption,Germany,End-use,service,43074.47644402519
consumption,Germany,End-use,transportation,3935.9407874544268
consumption,Germany,End-use,waste,2636.205113999827
consumption,Germany,End-use,other_sec,3554.43725371778
consumption,India,End-use,agrifood,25051.98030240388
consumption,India,End-use,mining,8419.024763952488
consumption,India,End-use,manufacturing,423087.42350328196
consumption,India,End-use,machinery_electronics,284677.7317401601
consumption,India,End-use,auto,30508.015344033374
consumption,India,End-use,electricity,6987.100756852204
consumption,India,End-use,gas_water,960.3260355932352
consumption,India,End-use,construction,215208.9734099653
consumption,India,End-use,service,24592.345699807156
consumption,India,End-use,transportation,4298.960716194879
consumption,India,End-use,waste,881.906542740562
consumption,India,End-use,other_sec,976.6536051330755
consumption,Indonesia,End-use,agrifood,4976.222823936676
consumption,Indonesia,End-use,mining,883294.7069516171
consumption,Indonesia,End-use,manufacturing,103344.61513788838
consumption,Indonesia,End-use,machinery_electronics,33038.47472887479
consumption,Indonesia,End-use,auto,5927.165342595376
consumption,Indonesia,End-use,electricity,500.0469958790645
consumption,Indonesia,End-use,gas_water,66.38792344995736
consumption,Indonesia,End-use,construction,405584.0411817861
consumption,Indonesia,End-use,service,13894.496429624072
consumption,Indonesia,End-use,transportation,832.2853419575587
consumption,Indonesia,End-use,waste,3102.398774875161
consumption,Indonesia,End-use,other_sec,8231.213002681465
consumption,Japan,End-use,agrifood,31310.660600914438
consumption,Japan,End-use,mining,2314.669376434084
consumption,Japan,End-use,manufacturing,38686.277211978784
consumption,Japan,End-use,machinery_electronics,236415.97508828243
consumption,Japan,End-use,auto,92065.855081046
consumption,Japan,End-use,electricity,5540.548935726022
consumption,Japan,End-use,gas_water,1502.5751922808136
consumption,Japan,End-use,construction,155298.37167713838
consumption,Japan,End-use,service,70830.17788943971
consumption,Japan,End-use,transportation,5472.889944534393
consumption,Japan,End-use,waste,783.6064432718416
consumption,Japan,End-use,other_sec,32398.608689400306
consumption,Mexico,End-use,agrifood,9447.773282597163
consumption,Mexico,End-use,mining,687019.8454608808
consumption,Mexico,End-use,manufacturing,71017.99238269425
consumption,Mexico,End-use,machinery_electronics,51656.306081702154
consumption,Mexico,End-use,auto,10284.778597640208
consumption,Mexico,End-use,electricity,1661.0204733659364
consumption,Mexico,End-use,gas_water,231.30389529283542
consumption,Mexico,End-use,construction,121971.66130041271
consumption,Mexico,End-use,service,15938.520808103158
consumption,Mexico,End-use,transportation,4605.365167018141
consumption,Mexico,End-use,waste,47.87442137552335
consumption,Mexico,End-use,other_sec,1407.2142951674277
consumption,Netherlands,End-use,agrifood,3067.505178042988
consumption,Netherlands,End-use,mining,1041.2639061194861
consumption,Netherlands,End-use,manufacturing,15324.428876182294
consumption,Netherlands,End-use,machinery_electronics,14697.565096987337
consumption,Netherlands,End-use,auto,3778.2645716330053
consumption,Netherlands,End-use,electricity,613.7600357355104
consumption,Netherlands,End-use,gas_water,114.10120877198713
consumption,Netherlands,End-use,construction,15302.360066435243
consumption,Netherlands,End-use,service,16427.61814569103
consumption,Netherlands,End-use,transportation,1442.6351277368613
consumption,Netherlands,End-use,waste,284.3888577638258
consumption,Netherlands,End-use,other_sec,1720.5784447488727
consumption,Poland,End-use,agrifood,4892.617354014835
consumption,Poland,End-use,mining,3315.0807433833997
consumption,Poland,End-use,manufacturing,17222.93759277925
consumption,Poland,End-use,machinery_electronics,14935.683870944315
consumption,Poland,End-use,auto,5680.814437103889
consumption,Poland,End-use,electricity,1724.9751465603943
consumption,Poland,End-use,gas_water,1526.6054934876584
consumption,Poland,End-use,construction,16172.397282860913
consumption,Poland,End-use,service,17051.137556709222
consumption,Poland,End-use,transportation,1664.3116420307106
consumption,Poland,End-use,waste,331.6757464839239
consumption,Poland,End-use,other_sec,710.6940719526066
consumption,South Korea,End-use,agrifood,7331.409803384492
consumption,South Korea,End-use,mining,1205.7972030480735
consumption,South Korea,End-use,manufacturing,20317.386528011197
consumption,South Korea,End-use,machinery_electronics,127357.2498172184
consumption,South Korea,End-use,auto,29491.605257056042
consumption,South Korea,End-use,electricity,2330.9572745884116
consumption,South Korea,End-use,gas_water,492.20164861248304
consumption,South Korea,End-use,construction,97573.61052619178
consumption,South Korea,End-use,service,50530.897971935396
consumption,South Korea,End-use,transportation,3284.545070118359
consumption,South Korea,End-use,waste,768.5306290129225
consumption,South Korea,End-use,other_sec,8755.281746484157
consumption,Russia,End-use,agrifood,23429.115181721503
consumption,Russia,End-use,mining,138445.9336313387
consumption,Russia,End-use,manufacturing,86019.65495118155
consumption,Russia,End-use,machinery_electronics,69168.48588617863
consumption,Russia,End-use,auto,12232.988099050524
consumption,Russia,End-use,electricity,2592.643191609562
consumption,Russia,End-use,gas_water,789.6473075592105
consumption,Russia,End-use,construction,43292.22511878455
consumption,Russia,End-use,service,26333.086893201256
consumption,Russia,End-use,transportation,2823.9371143767107
consumption,Russia,End-use,waste,1715.9534221407077
consumption,Russia,End-use,other_sec,1325.8166819368737
consumption,Spain,End-use,agrifood,6542.8098867418785
consumption,Spain,End-use,mining,5921.629662261454
consumption,Spain,End-use,manufacturing,25696.950011465622
consumption,Spain,End-use,machinery_electronics,19866.014519682998
consumption,Spain,End-use,auto,8482.33222986756
consumption,Spain,End-use,electricity,1545.1489240320761
consumption,Spain,End-use,gas_water,1277.49592605607
consumption,Spain,End-use,construction,29926.72881863455
consumption,Spain,End-use,service,25789.488257704234
consumption,Spain,End-use,transportation,1601.6670804387982
consumption,Spain,End-use,waste,400.1359509353951
consumption,Spain,End-use,other_sec,3638.50678899919
consumption,USA,End-use,agrifood,34609.68286444704
consumption,USA,End-use,mining,33966.57483301585
consumption,USA,End-use,manufacturing,194753.13647274103
consumption,USA,End-use,machinery_electronics,400835.8670824902
consumption,USA,End-use,auto,207197.18481644156
consumption,USA,End-use,electricity,2997.718190154892
consumption,USA,End-use,gas_water,6140.87425824902
consumption,USA,End-use,construction,124160.32759505959
consumption,USA,End-use,service,642328.8902884221
consumption,USA,End-use,transportation,6647.8245959999085
consumption,USA,End-use,waste,4432.117223570387
consumption,USA,End-use,other_sec,128935.54321990143
consumption,RoW Asia Pacific,End-use,agrifood,36975.534383435595
consumption,RoW Asia Pacific,End-use,mining,812280.561619348
consumption,RoW Asia Pacific,End-use,manufacturing,222380.94401205442
consumption,RoW Asia Pacific,End-use,machinery_electronics,661203.8272032192
consumption,RoW Asia Pacific,End-use,auto,74710.18581484194
consumption,RoW Asia Pacific,End-use,electricity,11785.562733174836
consumption,RoW Asia Pacific,End-use,gas_water,4969.65547666595
consumption,RoW Asia Pacific,End-use,construction,448351.0486154343
consumption,RoW Asia Pacific,End-use,service,178984.0474071795
consumption,RoW Asia Pacific,End-use,transportation,9031.241151231883
consumption,RoW Asia Pacific,End-use,waste,6285.948649911057
consumption,RoW Asia Pacific,End-use,other_sec,18987.640475856548
consumption,RoW America,End-use,agrifood,19068.80121001281
consumption,RoW America,End-use,mining,140844.11638620473
consumption,RoW America,End-use,manufacturing,97072.46680161057
consumption,RoW America,End-use,machinery_electronics,130859.52740204034
consumption,RoW America,End-use,auto,59470.41882158725
consumption,RoW America,End-use,electricity,2361.0324354011786
consumption,RoW America,End-use,gas_water,1048.9115666274035
consumption,RoW America,End-use,construction,166529.11628010514
consumption,RoW America,End-use,service,100668.34210662254
consumption,RoW America,End-use,transportation,4915.234396860989
consumption,RoW America,End-use,waste,1796.5390576809896
consumption,RoW America,End-use,other_sec,9118.086462242441
consumption,RoW Africa,End-use,agrifood,34109.43893580379
consumption,RoW Africa,End-use,mining,135654.78809256866
consumption,RoW Africa,End-use,manufacturing,86520.49729045526
consumption,RoW Africa,End-use,machinery_electronics,102639.85059247489
consumption,RoW Africa,End-use,auto,37271.45129345657
consumption,RoW Africa,End-use,electricity,11470.315533826157
consumption,RoW Africa,End-use,gas_water,7127.787278297981
consumption,RoW Africa,End-use,construction,134571.09938672066
consumption,RoW Africa,End-use,service,120284.41164826976
consumption,RoW Africa,End-use,transportation,13307.069951844322
consumption,RoW Africa,End-use,waste,12274.710388433952
consumption,RoW Africa,End-use,other_sec,17729.138696161845
consumption,RoW Middle East,End-use,agrifood,14219.632730065414
consumption,RoW Middle East,End-use,mining,27686.670983404507
consumption,RoW Middle East,End-use,manufacturing,100322.63287746365
consumption,RoW Middle East,End-use,machinery_electronics,170839.3549695069
consumption,RoW Middle East,End-use,auto,57507.91721272796
consumption,RoW Middle East,End-use,electricity,4194.223862562601
consumption,RoW Middle East,End-use,gas_water,2093.1076630588823
consumption,RoW Middle East,End-use,construction,219633.49793321043
consumption,RoW Middle East,End-use,service,93812.97192455208
consumption,RoW Middle East,End-use,transportation,3856.8989880707786
consumption,RoW Middle East,End-use,waste,2013.6946485468561
consumption,RoW Middle East,End-use,other_sec,8122.920582797489
consumption,RoW Europe,End-use,agrifood,46892.078906772214
consumption,RoW Europe,End-use,mining,100651.31863859633
consumption,RoW Europe,End-use,manufacturing,254435.40787592586
consumption,RoW Europe,End-use,machinery_electronics,300982.6567317606
consumption,RoW Europe,End-use,auto,96500.66735349059
consumption,RoW Europe,End-use,electricity,16585.741623800706
consumption,RoW Europe,End-use,gas_water,8457.968072450545
consumption,RoW Europe,End-use,construction,280308.6842927487
consumption,RoW Europe,End-use,service,245559.56388071485
consumption,RoW Europe,End-use,transportation,29030.82123134433
consumption,RoW Europe,End-use,waste,3120.0627005619704
consumption,RoW Europe,End-use,other_sec,28085.22775542317
