source_stage,source_country,target_stage,target_country,value
consumption,Australia,End-use,manufacturing,106978.56033812095
consumption,Australia,End-use,machinery_electronics,73052.32373322666
consumption,Australia,End-use,auto,69556.30068784687
consumption,Australia,End-use,electricity,4202.368671087249
consumption,Australia,End-use,gas_water,550.581547319034
consumption,Australia,End-use,construction,158100.06506832188
consumption,Australia,End-use,service,114625.88129521605
consumption,Australia,End-use,transportation,16824.492749022695
consumption,Australia,End-use,waste,5373.429424281059
consumption,Australia,End-use,other_sec,12603.26820153102
consumption,Brazil,End-use,agrifood,18845.721431551934
consumption,Brazil,End-use,mining,8983.936867816303
consumption,Brazil,End-use,manufacturing,90825.87171779707
consumption,Brazil,End-use,machinery_electronics,140329.0385028885
consumption,Brazil,End-use,auto,76437.0936171155
consumption,Brazil,End-use,electricity,412.76466302726277
consumption,Brazil,End-use,gas_water,280.34813353980445
consumption,Brazil,End-use,construction,65008.98422133516
consumption,Brazil,End-use,service,36711.00927603191
consumption,Brazil,End-use,transportation,7738.697375121252
consumption,Brazil,End-use,waste,3633.3260502720264
consumption,Brazil,End-use,other_sec,1656.6975365818487
consumption,China,End-use,agrifood,183599.0034807051
consumption,China,End-use,mining,100791.44979227574
consumption,China,End-use,manufacturing,674098.5996445101
consumption,China,End-use,machinery_electronics,2917297.3191351187
consumption,China,End-use,auto,1750956.9760918042
consumption,China,End-use,electricity,7353.7325100449725
consumption,China,End-use,gas_water,14402.579922413468
consumption,China,End-use,construction,7859865.384093716
consumption,China,End-use,service,1278251.5585258752
consumption,China,End-use,transportation,36212.49919489397
consumption,China,End-use,waste,917.6935178100106
consumption,China,End-use,other_sec,188335.16179797088
consumption,Indonesia,End-use,agrifood,27589.059411599446
consumption,Indonesia,End-use,mining,426136.17115018325
consumption,Indonesia,End-use,manufacturing,265572.84777555533
consumption,Indonesia,End-use,machinery_electronics,71731.60378311377
consumption,Indonesia,End-use,auto,56563.4802544034
consumption,Indonesia,End-use,electricity,4057.4400642787336
consumption,Indonesia,End-use,gas_water,491.7093530202044
consumption,Indonesia,End-use,construction,1116609.0168246364
consumption,Indonesia,End-use,service,57911.95936290987
consumption,Indonesia,End-use,transportation,4642.358089993591
consumption,Indonesia,End-use,waste,14656.899441769037
consumption,Indonesia,End-use,other_sec,46218.07285465963
consumption,Japan,End-use,agrifood,89686.26672778334
consumption,Japan,End-use,mining,39640.94386571395
consumption,Japan,End-use,manufacturing,246066.86021896376
consumption,Japan,End-use,machinery_electronics,525812.8733714664
consumption,Japan,End-use,auto,191702.4652574021
consumption,Japan,End-use,electricity,18773.025517076316
consumption,Japan,End-use,gas_water,4799.668394646802
consumption,Japan,End-use,construction,309558.840904336
consumption,Japan,End-use,service,304273.63160700805
consumption,Japan,End-use,transportation,16487.110243449195
consumption,Japan,End-use,waste,2962.072491610816
consumption,Japan,End-use,other_sec,48514.645643654614
consumption,USA,End-use,agrifood,80761.99514628726
consumption,USA,End-use,mining,55565.48537641159
consumption,USA,End-use,manufacturing,474833.5898554591
consumption,USA,End-use,machinery_electronics,674215.4157084809
consumption,USA,End-use,auto,344416.8281894104
consumption,USA,End-use,electricity,6149.293854879856
consumption,USA,End-use,gas_water,9694.603662232897
consumption,USA,End-use,construction,198803.82113304804
consumption,USA,End-use,service,472422.82484686445
consumption,USA,End-use,transportation,14261.37324961516
consumption,USA,End-use,waste,5381.357517035677
consumption,USA,End-use,other_sec,35285.84029185032
consumption,EU27,End-use,agrifood,138220.6281007596
consumption,EU27,End-use,mining,387505.87871561386
consumption,EU27,End-use,manufacturing,581554.1933667996
consumption,EU27,End-use,machinery_electronics,473034.0890798032
consumption,EU27,End-use,auto,251584.17813041725
consumption,EU27,End-use,electricity,31870.11720937166
consumption,EU27,End-use,gas_water,15522.905117028791
consumption,EU27,End-use,construction,315046.853844805
consumption,EU27,End-use,service,554369.3020349863
consumption,EU27,End-use,transportation,65443.944603818294
consumption,EU27,End-use,waste,15962.056571457517
consumption,EU27,End-use,other_sec,61403.52478839819
consumption,other,End-use,agrifood,579629.09574433
consumption,other,End-use,mining,1461251.8072628959
consumption,other,End-use,manufacturing,2293033.7504060073
consumption,other,End-use,machinery_electronics,2497318.6799232783
consumption,other,End-use,auto,871562.9327753703
consumption,other,End-use,electricity,252246.99020476657
consumption,other,End-use,gas_water,94511.9974694059
consumption,other,End-use,construction,2587044.4947571065
consumption,other,End-use,service,1730134.0514688361
consumption,other,End-use,transportation,127233.1684416457
consumption,other,End-use,waste,192941.98294673493
consumption,other,End-use,other_sec,201195.7768648605
