source_stage,source_country,target_stage,target_country,value
consumption,Australia,End-use,agrifood,0.817636027511141
consumption,Australia,End-use,mining,1.0055614515016076
consumption,Australia,End-use,manufacturing,5.2182961521974764
consumption,Australia,End-use,machinery_electronics,3.133807171779925
consumption,Australia,End-use,auto,3.1750599651026787
consumption,Australia,End-use,electricity,0.22597117421178017
consumption,Australia,End-use,gas_water,0.022259961649597745
consumption,Australia,End-use,construction,9.169857216698507
consumption,Australia,End-use,service,7.068031154726105
consumption,Australia,End-use,transportation,0.8655977437720015
consumption,Australia,End-use,waste,0.23660772763927881
consumption,Australia,End-use,other_sec,0.7120236442610427
consumption,Brazil,End-use,agrifood,1.4256622221799766
consumption,Brazil,End-use,mining,1.0568554142978315
consumption,Brazil,End-use,manufacturing,7.478251446099678
consumption,Brazil,End-use,machinery_electronics,10.246149269737087
consumption,Brazil,End-use,auto,6.138559802267053
consumption,Brazil,End-use,electricity,0.03954847533078472
consumption,Brazil,End-use,gas_water,0.015870313207544562
consumption,Brazil,End-use,construction,6.282172938098292
consumption,Brazil,End-use,service,2.8299377677811473
consumption,Brazil,End-use,transportation,0.6188695229029638
consumption,Brazil,End-use,waste,0.2650810399823059
consumption,Brazil,End-use,other_sec,0.12289390109954036
consumption,China,End-use,agrifood,5.1203831567225055
consumption,China,End-use,mining,1.9766910751226259
consumption,China,End-use,manufacturing,16.585341313550874
consumption,China,End-use,machinery_electronics,81.72862620051075
consumption,China,End-use,auto,43.5357824240334
consumption,China,End-use,electricity,0.1944720997799452
consumption,China,End-use,gas_water,0.35851887329049537
consumption,China,End-use,construction,187.60512232871324
consumption,China,End-use,service,33.34106138272088
consumption,China,End-use,transportation,0.9370468526389142
consumption,China,End-use,waste,0.018164872244181778
consumption,China,End-use,other_sec,5.002091405754415
consumption,Indonesia,End-use,agrifood,0.9356310961485177
consumption,Indonesia,End-use,mining,36.17301091301572
consumption,Indonesia,End-use,manufacturing,18.774128547887177
consumption,Indonesia,End-use,machinery_electronics,2.6255507148177757
consumption,Indonesia,End-use,auto,3.8716683602649935
consumption,Indonesia,End-use,electricity,0.11301302433080321
consumption,Indonesia,End-use,gas_water,0.013540611969320685
consumption,Indonesia,End-use,construction,82.93798300328002
consumption,Indonesia,End-use,service,2.8675042375213753
consumption,Indonesia,End-use,transportation,0.18176191079764814
consumption,Indonesia,End-use,waste,0.4790602615124201
consumption,Indonesia,End-use,other_sec,2.8410310957233538
consumption,Japan,End-use,agrifood,3.0879851266848095
consumption,Japan,End-use,mining,0.63050019918695
consumption,Japan,End-use,manufacturing,9.256692524112175
consumption,Japan,End-use,machinery_electronics,23.1517525300186
consumption,Japan,End-use,auto,7.341817518413905
consumption,Japan,End-use,electricity,0.8127381316459724
consumption,Japan,End-use,gas_water,0.18228064286693557
consumption,Japan,End-use,construction,10.469381848405305
consumption,Japan,End-use,service,10.231192535075945
consumption,Japan,End-use,transportation,0.7430424711097676
consumption,Japan,End-use,waste,0.10113071623705634
consumption,Japan,End-use,other_sec,1.9410003972911722
consumption,USA,End-use,agrifood,4.966572359202717
consumption,USA,End-use,mining,2.160395835479981
consumption,USA,End-use,manufacturing,28.01525280226009
consumption,USA,End-use,machinery_electronics,31.393834317399158
consumption,USA,End-use,auto,27.73739158899518
consumption,USA,End-use,electricity,0.36918155686853815
consumption,USA,End-use,gas_water,0.5502469217763648
consumption,USA,End-use,construction,13.590556055620713
consumption,USA,End-use,service,27.759079670111817
consumption,USA,End-use,transportation,0.8569127811293729
consumption,USA,End-use,waste,0.262794067764251
consumption,USA,End-use,other_sec,2.107243538241083
consumption,EU27,End-use,agrifood,7.7298306112582695
consumption,EU27,End-use,mining,22.619647763569358
consumption,EU27,End-use,manufacturing,35.67495221206149
consumption,EU27,End-use,machinery_electronics,24.20474023739859
consumption,EU27,End-use,auto,17.552243397739925
consumption,EU27,End-use,electricity,3.0598467261342215
consumption,EU27,End-use,gas_water,1.2431198443689992
consumption,EU27,End-use,construction,24.13321832062914
consumption,EU27,End-use,service,46.24136574262321
consumption,EU27,End-use,transportation,4.803975934927518
consumption,EU27,End-use,waste,0.6628345320003
consumption,EU27,End-use,other_sec,5.085457414073367
consumption,other,End-use,agrifood,30.112778263927098
consumption,other,End-use,mining,73.8710504966812
consumption,other,End-use,manufacturing,198.76893727663182
consumption,other,End-use,machinery_electronics,106.76010925691133
consumption,other,End-use,auto,43.28038419737443
consumption,other,End-use,electricity,8.880761133307182
consumption,other,End-use,gas_water,3.6601374433152296
consumption,other,End-use,construction,180.8608479937287
consumption,other,End-use,service,109.73672575911309
consumption,other,End-use,transportation,9.146055647581784
consumption,other,End-use,waste,6.612039826193869
consumption,other,End-use,other_sec,9.952081519034499
